id,type,chapter,section,question,choices,answer,explanation,tags,source_file,images
mcq-0734,mcq,付録 過去問題,過去問題,問9 64 歳の男性．63 歳時に心筋梗塞を発症した．睡 眠時無呼吸が疑われて実施した終夜睡眠ポリグラ フ検査（）を別に示す． 誤っているのはどれか．2 つ選べ．,"{""a"": ""覚醒反応がみられる．"", ""b"": ""睡眠分断化がみられる．"", ""c"": ""呼吸運動は持続している．"", ""d"": ""混合性睡眠時無呼吸である．"", ""e"": ""漸増漸減の呼吸パターンがみられる．""}","[""d"", ""e""]","終夜睡眠ポリグラフ検査の図において，口・鼻気流
停止中に，胸郭運動・腹部運動が残存しており，呼吸
運動が持続している，つまり閉塞性睡眠時無呼吸であ
ることがわかる．気流の停止後に覚醒反応がみられ，
睡眠分断化がある．中枢性の睡眠時無呼吸（呼吸運動
が停止）の要素はみられないことから，混合性（d）
とCheyne-Stokes 呼吸（e）が誤りである．
●解答：d，e","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,"[{""src"": ""assets/past_figures/q09_fig9.jpg"", ""caption"": ""図9（必要図のみトリミング）""}]"
mcq-0735,mcq,付録 過去問題,過去問題,問10 28 歳の男性．日中の眠気を主訴に来院した．以前からいびきを指摘されていたが放置していた．最近体重 が増加し，身長 168 cm，体重 103 kg．眠気が強くなり，頭痛がするようになり，近医を受診し，動脈血ガ ス分析（room air）で，pH 7.38，PaO2 62.6 Torr，PaCO2 50.2 Torr，HCO3 - 28.0 mEq/L であった．終夜睡 眠ポリグラフ検査を実施したところ，AHI（apnea hypopnea index）64.0/h（閉塞性無呼吸指数 38.2/h，中 枢性無呼吸指数 9.4/h）であった． 呼吸機能に関して，誤っているのはどれか．1 つ選べ．,"{""a"": ""肺活量低下"", ""b"": ""予備呼気量低下"", ""c"": ""機能的残気量増加"", ""d"": ""saw-tooth sign 陽性"", ""e"": ""肺コンプライアンス低下""}",c,"重症の閉塞性睡眠時無呼吸を合併した高二酸化炭素
血症を伴う肥満低換気症候群の症例である．高度肥満
の呼吸機能に与える影響として，肺容量の低下，つま
り，肺活量の低下，予備呼気量や機能的残気量の低下
があり，機能的残気量増加（c）が誤りである．また
肥満者では，肺・胸郭ともコンプライアンスが低下す
る．閉塞性睡眠時無呼吸患者のフローボリューム曲線
の特徴に，鋸歯状の曲線（saw-tooth sign）が知られ
ている．","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0736,mcq,付録 過去問題,過去問題,問11 睡眠呼吸生理検査に関して，正しいのはどれか．1 つ選べ．,"{""a"": ""簡易無呼吸検査は，脳波を計測できる．"", ""b"": ""簡易無呼吸検査は，実睡眠時間を計測できる．"", ""c"": ""終夜睡眠ポリグラフ検査は，血圧を計測できる．"", ""d"": ""終夜睡眠ポリグラフ検査は，眼電図を計測できる．"", ""e"": ""終夜睡眠ポリグラフ検査は，経皮CO2 分圧を計測できる．""}",d,"睡眠呼吸生理検査の基本，ならびに簡易検査と終夜
睡眠ポリグラフ（PSG）検査の違いを含めて，理解す
る問題である．簡易検査の一番の問題点は，脳波がな
いことであり，正確な実睡眠時間の計測は困難であ
る．PSG 検査は，眼電図の計測が睡眠ステージの判
定に必要であり，d が正解である．血圧計測，経皮
CO2 分圧測定は，必須測定には含まれない．
●解答：d","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0737,mcq,付録 過去問題,過去問題,問12 ある患者の動脈血ガス分析（自発呼吸，room air）において，pH 7.53，PaO2 80.2 Torr，PaCO2 50.4 Torr， HCO3 - 42.4 mEq/L であった．この患者の受診状況として，最も合致するものはどれか．,"{""a"": ""45 歳女性，頻回に嘔吐があり，気分不良を訴え，救急外来を受診．"", ""b"": ""60 歳女性，高度肥満，いびき，起床時頭痛あり，呼吸器外来を受診．"", ""c"": ""20 歳女性，呼吸困難と手足のしびれを訴え，救急外来を繰り返し受診．"", ""d"": ""60 歳男性，肥満，口渇，頻尿があり，意識障害を訴え，救急外来を受診．"", ""e"": ""70 歳男性，1 日40 本50 年間の喫煙歴があり，呼吸困難を訴え，救急外来を受診．""}",a,"動脈血ガス分析の結果から臨床状況が推定できるか
を問う問題である．pH，HCO3
-から，代謝性アルカ
ローシスになっており，代償性に呼吸性アシドーシス
が不十分な状態であり，この受診状況を分析すると，
a が合致する．b は肥満低換気症候群に伴う呼吸性ア
シドーシス，c は過換気症候群に伴う呼吸性アルカ
ローシス，d は糖尿病に伴う代謝性アシドーシス，e
はCOPD に伴う呼吸性アシドーシス，が推定される．
●解答：a","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0738,mcq,付録 過去問題,過去問題,問13 肺循環の検査に関して正しいものはどれか．1 つ選べ．,"{""a"": ""肺高血圧症の確定診断は心臓超音波検査で行う．"", ""b"": ""肺血栓塞栓症診断に肺換気シンチグラフィーは不要である．"", ""c"": ""肺高血圧症では呼吸機能検査の肺拡散能の低下が認められる．"", ""d"": ""Thin-slice 造影CT で血流欠損がなければ肺血栓塞栓症は否定できる．"", ""e"": ""肺血流シンチグラフィーで全身スキャンを行うことで，左右シャントの検出が可能である．""}",c,"a：肺高血圧症が疑われる場合，スクリーニング検査
として心臓超音波検査を行い，さまざまなパラメー
ターで可能性を評価し，確定診断に必要な右心カ
テーテル検査を行うか検討する．
b：換気低下部位では血流も低下するため，肺血栓塞
栓症の診断には換気と血流のミスマッチを確認する
必要があり，肺換気シンチグラフィーを用いる．
c：肺高血圧をきたす多くの疾患では毛細血管血液量
が減少し，肺拡散能が低下する．
d：CT 肺動脈造影単独での診断感度は76％とされて
おり，特に末梢病変のスクリーニングには換気血流
シンチグラフィーが必要である．
e：肺血流シンチグラフィーは，肺毛細血管径より大
きい99mTc-大凝集人血清アルブミンを静注し，一過
性に微小塞栓となり肺のみに選択的に集積する．右
心に入った血流が肺を通過せずに左心に短絡する右
左シャントでは以下の式で右左シャント率が測定で
きる．
 （全身カウント-肺カウント）/全身カウント×100
（％）
●解答：c","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0739,mcq,付録 過去問題,過去問題,問14 急性呼吸窮迫症候群について誤っているのはどれか．1 つ選べ．,"{""a"": ""基礎疾患では肺炎，敗血症の頻度が高い．"", ""b"": ""間質と肺胞に蛋白含量の多い出血性の水腫を認める．"", ""c"": ""基礎疾患発症から1 週間以内の急性の経過で発症する．"", ""d"": ""左心不全や過剰輸液のみでは説明できない両肺の陰影を認める．"", ""e"": ""高サイトカイン血症により活性化された単球が肺内に過剰集積し発症する．""}",e,"急性呼吸窮迫症候群は，2012 年に発表されたベル
リン定義において，「発症1 週間以内に5 cmH2O 以上
の陽圧換気下でPaO2/FIO2≦300 Torr の低酸素血症を
呈し，胸部X 線写真で両側性陰影があり，心不全や
過剰輸液のみでは説明がつかない肺水腫」とされてい
る．基礎疾患で多いのは重症肺炎，敗血症であり，胃
内容物の誤嚥，ショック，重症外傷，外科的侵襲など
の頻度も高い．高度な炎症に伴って活性化された好中
球による肺組織障害で，血管内皮や肺胞上皮の透過性
が亢進し，蛋白含有量の多い出血性水腫をきたす．
●解答：e

552
付録1 呼吸器専門医試験過去問題─解答と解説","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0740,mcq,付録 過去問題,過去問題,問15 40 歳の女性．呼吸困難を主訴に来院した．2 ヵ月前から労作時呼吸困難を認め，1 週間前から顔面浮腫と下 腿浮腫も出現した．安静時のSpO2 は92％（room air）で，50 m 程度の歩行でSpO2 は88％となった．胸 部X 線写真（），心電図（）を別に示す．呼吸機能検査は正常であった．心臓超音波検査で は心室中隔の扁平化と右室拡大，少量の心囊液貯留を認め，三尖弁逆流圧較差が82 mmHg であった．右心 カテーテル検査では平均肺動脈圧55 mmHg，肺動脈楔入圧8 mmHg，心拍出量3.26 L/分，肺血管抵抗14.4 Wood Unit であった． この疾患の基礎疾患精査に関係のない検査項目はどれか．1 つ選べ．,"{""a"": ""抗核抗体"", ""b"": ""HBs 抗原"", ""c"": ""HIV 抗体"", ""d"": ""BMPR2 遺伝子変異"", ""e"": ""ヘリコバクターピロリ抗体""}",e,"胸部X 線写真で心拡大，肺動脈主幹部の拡張に伴
う左第二弓の突出を認め，心電図で右軸変異，V1 の
R 波増高，V1～V5 の陰性T 波を認めている．右心カ
テーテル検査結果から肺動脈性肺高血圧症（PAH）
の診断となる．PAH の原因には遺伝性，薬物・毒物
誘発性，膠原病，HIV 感染症，門脈圧亢進症，先天
性心疾患，住血吸虫症などがあり，診断後に基礎疾患
の検索を行う．門脈圧亢進症の原因として肝臓の精査
も行う．PAH の代表的な関連遺伝子であるBMPR2
は遺伝性PAH の約70％，特発性PAH でも2 割弱に
関与しているが，変異があっても発症するのは20～
30％であり，遺伝子検査は遺伝カウンセリングとセッ
トで行うべきである．
●解答：e","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,"[{""src"": ""assets/past_figures/q15_fig15ab.jpg"", ""caption"": ""図15a・15b（必要図のみトリミング）""}]"
mcq-0741,mcq,付録 過去問題,過去問題,"問16 68 歳の男性．数日前から発熱，咳嗽，喀痰増加 が出現し，呼吸困難が急激に悪化したため救急搬 送された．意識清明．体温38.3℃．呼吸数36/ 分．脈拍96/分，整．血圧115/56 mmHg．SpO2 は94％（6 L リザーバー付きマスク）であった． 両側前胸部にcoarse crackles を聴取した．血液 所見：白血球16,800/μL，CRP 32.5 mg/dL，細菌 性肺炎として緊急入院となり，抗菌薬加療を開始 した．入院後に呼吸状態の急激な悪化を認め，気 管挿管のうえICU 入室となった．入室後の動脈 血ガス分析（SIMV FiO2 0.6，PEEP 10 cmH2O， PS 10 cmH2O）：pH 7.378，PaO2 64 Torr，PaCO2 37 Torr，HCO3 - 24 mEq/L．胸部X 線写真で両肺 野のびまん性浸潤影を認めたが，心拡大はなかった．胸部単純CT（）を別に示す． この疾患の治療として適さないものはどれか．1 つ選べ．","{""a"": ""低いPEEP 設定にする．"", ""b"": ""腹臥位療法が推奨される．"", ""c"": ""一回換気量を低く設定する．"", ""d"": ""水分制限した体液管理を行う．"", ""e"": ""人工呼吸療法に抵抗性の場合はECMO を検討する．""}",a,"陽圧換気下でPaO2/FIO2≦300 Torr の低酸素血症を
呈し，胸部X 線写真で両側性陰影があり，心不全や
過剰輸液のみでは説明がつかない肺水腫を認め，重症
肺炎に伴うARDS の診断となる．ARDS 診療ガイド
ライン（日本呼吸器学会，日本呼吸療法医学会，日本
集中治療医学会）では，ARDS の診断，1 回換気量の
制限（4～8 mL/kg），人工呼吸器関連肺炎予防バンド
ル，低用量副腎皮質ステロイドを強く推奨している．
また弱い推奨には，長時間の腹臥位管理，水分を制限
した体液管理，高いPEEP 設定，プラトー圧の制限，
重症例へのV-V ECMO などがある．
●解答：a","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,"[{""src"": ""assets/past_figures/q16_fig16.jpg"", ""caption"": ""図16（必要図のみトリミング）""}]"
mcq-0742,mcq,付録 過去問題,過去問題,問17 呼吸器感染症に関する検査で誤っているのはどれか．2 つ選べ．,"{""a"": ""ニューモシスチス肺炎では，KL-6 は上昇する．"", ""b"": ""β-D-グルカンはクリプトコッカス感染症で陽性を示す．"", ""c"": ""肺炎球菌尿中抗原は数週間～数ヵ月にわたって陽性が持続する．"", ""d"": ""インターフェロンγ遊離試験陽性であれば，抗結核薬による治療の適応である．"", ""e"": ""レジオネラ肺炎は，Legionella pneumophila 血清群1 によるものの頻度が最も高い．""}","[""b"", ""d""]","ニューモシスチス肺炎ではLDH やβ-D-グルカン
のほか，KL-6 の上昇を認める．クリプトコッカス感
染症では通常はβ-D-グルカンは上昇しない．肺炎球
菌尿中抗原は数週間から～数ヵ月にわたって陽性が持
続する．インターフェロンγ遊離試験は，感染時期は
特定できず，結核の既感染例でも陽性になりうる．レ
ジオネラ肺炎はLegionella pneumophila 血清群1 によ
るものの頻度が最も高いが他の血清群による症例もあ
る．従来のレジオネラ尿中抗原はLegionella pneu-
mophila 血清群1 しか検出できなかったが，近年他の
血清群の症例も検出可能な尿中抗原測定キットが使用
可能となっている．
●解答：b，d","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0743,mcq,付録 過去問題,過去問題,問18 結核について誤っているのはどれか．2 つ選べ．,"{""a"": ""感染症法による2 類感染症に分類される．"", ""b"": ""多剤耐性結核患者数は，世界的には横ばいである．"", ""c"": ""感染症法による公費負担制度は，塗抹陽性患者のみ対象である．"", ""d"": ""空洞は認められないが，不安定な肺病変があるものは学会分類Ⅰ型に相当する．"", ""e"": ""慢性活動性C 型肝炎患者ではpyrazinamide の使用は避け，維持期を3 ヵ月延長する．""}","[""c"", ""d""]","結核は急性灰白髄炎やジフテリアなどとともに感染
症法による2 類感染症に分類される．多剤耐性結核の
2020～2023 年の発生は世界的には横ばいである．感
染症法による結核治療の公費負担制度は塗抹陽性の有
無にかかわらず適応となり，潜在性結核感染症で抗結
核薬の投与を受ける方も対象となる．結核の学会病型
分類Ⅰ型は広範空洞型で，空洞面積の合計が拡がり1
を超えて，肺病変の拡がりの合計が一側肺に達するも
のである．空洞は認められないが不安定な肺病変があ
るものはⅢ型である．pyrazinamide の使用を避ける
病態としては肝不全，非代償性肝硬変，AST または
ALT がおおむね100 IU/L 以上の慢性活動性C 型肝炎
患者などである．結核治療の初期強化期にPZA が使
えない患者では維持期の治療を3 ヵ月延長する．
●解答：c，d","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
mcq-0744,mcq,付録 過去問題,過去問題,問19 Mycoplasma pneumoniae による肺炎の治療に不適切な薬はどれか．1 つ選べ．,"{""a"": ""linezolid"", ""b"": ""minocycline"", ""c"": ""levofloxacin"", ""d"": ""azithromycin"", ""e"": ""副腎皮質ステロイド""}",a,"Mycoplasma pneumoniae による肺炎の治療には2015
年以前はマクロライド系抗菌薬の耐性率が高く問題と
なっていたが，最近の統計では耐性率は低下してお
り，マクロライド系抗菌薬はテトラサイクリン系薬の
minomycin とともに第1 選択薬として用いられる．
そのほか各種ニューキノロン系抗菌薬が有効である．
呼吸不全を呈する例に関して抗菌薬とステロイド薬の
併用が有効である．linezolid はMRSA，VRE のほ
か，多剤耐性結核に対して感染症法による公費負担の
適用外ではあるが，適応外使用の審査事例において保
険適用が認められる．
●解答：a","[""付録"", ""過去問題"", ""5択""]",12_付録_過去問題_カリキュラム_編集委員等.pdf,[]
